2020-04-02 11:22:23,828----日志级别:ERROR---行号: 157 ---函数名:log_message--日志内容: "GET /api/projectManager/0/ HTTP/1.1" 500 95507 
2020-04-02 11:22:31,042----日志级别:INFO---行号: 222 ---函数名:trigger_reload--日志内容: D:\py\sanweiguo\InterfaceAutoTest-master\InterfaceTestManage\views.py changed, reloading. 
2020-04-02 11:22:39,930----日志级别:INFO---行号: 222 ---函数名:trigger_reload--日志内容: D:\py\sanweiguo\InterfaceAutoTest-master\InterfaceTestManage\views.py changed, reloading. 
2020-04-02 11:22:51,097----日志级别:INFO---行号: 157 ---函数名:log_message--日志内容: "GET /api/EnviromentManager/0/ HTTP/1.1" 200 6693 
2020-04-02 11:23:01,112----日志级别:INFO---行号: 222 ---函数名:trigger_reload--日志内容: D:\py\sanweiguo\InterfaceAutoTest-master\InterfaceTestManage\views.py changed, reloading. 
2020-04-02 11:23:34,257----日志级别:INFO---行号: 157 ---函数名:log_message--日志内容: "GET /index HTTP/1.1" 200 12380 
2020-04-02 11:23:34,344----日志级别:WARNING---行号: 157 ---函数名:log_message--日志内容: "GET /static/js/jquery.min.map HTTP/1.1" 404 1677 
2020-04-02 11:23:34,347----日志级别:INFO---行号: 157 ---函数名:log_message--日志内容: "GET /welcome HTTP/1.1" 200 7961 
2020-04-02 11:23:34,389----日志级别:INFO---行号: 157 ---函数名:log_message--日志内容: "GET /favicon.ico HTTP/1.1" 302 0 
2020-04-02 11:23:34,395----日志级别:INFO---行号: 157 ---函数名:log_message--日志内容: "GET /static/favicon.ico HTTP/1.1" 200 1424 
2020-04-02 11:25:29,305----日志级别:WARNING---行号: 222 ---函数名:log_response--日志内容: Not Found: / 
2020-04-02 11:25:29,306----日志级别:WARNING---行号: 157 ---函数名:log_message--日志内容: "GET / HTTP/1.1" 404 3357 
2020-04-02 11:26:07,187----日志级别:WARNING---行号: 222 ---函数名:log_response--日志内容: Not Found: / 
2020-04-02 11:26:07,188----日志级别:WARNING---行号: 157 ---函数名:log_message--日志内容: "GET / HTTP/1.1" 404 3357 
2020-04-02 11:26:35,122----日志级别:INFO---行号: 157 ---函数名:log_message--日志内容: "GET /index HTTP/1.1" 200 12390 
2020-04-02 11:26:35,184----日志级别:INFO---行号: 157 ---函数名:log_message--日志内容: "GET /welcome HTTP/1.1" 200 7961 
